id,bbl,bin,street_number,street_name,borough,zipcode,on_covered_buildings_list,dof_benchmarking_status,site_eui,weather_normalized_site_eui,source_eui,weather_normalized_source_eui,indoor_water_intensity,reported_water_method,energy_star_score,total_ghg_emissions,direct_ghg_emissions,indirect_ghg_emissions,property_floor_area,primary_property_type
9805,1016467502,1086570,215,east 96 street,manhattan,10128,yes,in compliance,101.8,0,163.1,0,0,none,21,3692.1,2389,1303.1,582381,multifamily housing
9806,1007907502,1086581;1080572,125,west 14 street,manhattan,10011,yes,in compliance,105.4,103.2,206.4,204.7,0,none,0,2392.4,1086.7,1305.7,343534,multifamily housing
9807,1008567503,1016877,15,east 26 street,manhattan,10010,yes,in compliance,76.9,76.4,241.4,239.9,0,none,0,1148.4,0,1148.4,180112,office
9808,1009190042,1020361,224,east 39 street,manhattan,10016,yes,in compliance,66.3,64.6,120.2,118.3,20.18,manual,59,871.4,522.5,348.9,168555,multifamily housing
9809,3002480015,3002054,98,montague street,brooklyn,11201,yes,in compliance,31,31,96.6,96.6,2.94,abs,58,486.7,3.5,483.2,190000,multifamily housing
9810,4156380001,4436181;4436179;4436178;4436180,125,beach 17 street,queens,11691,yes,in compliance,75.8,74,109.3,107.4,0,none,78,2808.3,2063.6,744.6,631108,multifamily housing
9811,2033230022,2017667,3235,grand concourse,bronx,10468,yes,in compliance,0,0,0,0,0,none,0,0,861.7,0,105000,multifamily housing
9812,1012420001,1033673,700,west end avenue,manhattan,10025,yes,in compliance,88.8,82.7,124.3,118.1,0,none,64,263.9,200.8,63.1,51152,multifamily housing
9813,3036720020,3401154,2706,fulton street,brooklyn,11207,yes,in compliance,20.2,19.1,44.3,43.2,0,manual,87,80.5,27.8,52.6,57441,non-refrigerated warehouse
9814,2023490090,2001080,385,gerard avenue,bronx,10451,yes,in compliance,10.1,9.8,31.6,30.6,8.41,manual,97,342.4,0,342.4,410000,non-refrigerated warehouse
9815,1014160002,1043780,1033,3 avenue,manhattan,10065,yes,in compliance,81.3,81,126.9,126,0,none,20,1371.8,0,1371.8,243000,multifamily housing
9816,4161660434,4303766,113-01,beach channel drive,queens,11694,yes,in compliance,237,234.9,513.6,511.3,0,none,64,940.2,336.8,603.4,57448,supermarket/grocery store
9817,2042260007,2097366,1730,eastchester road,bronx,10461,yes,in compliance,265.4,260.2,668.4,664,0,none,41,1223.3,260.8,962.4,62229,supermarket/grocery store
9818,4045310447,4103020,153-01,10 avenue,queens,11357,yes,in compliance,243.7,236.8,599,591.8,0,none,0,967.6,229.1,738.5,54241,supermarket/grocery store
9819,5071000028,5133353,2730,arthur kill road,staten island,10309,yes,in compliance,229.1,226,584.6,581.4,0,none,0,975.6,195.6,780,57135,supermarket/grocery store
9820,1017730020,1087605,149,east 124 street,manhattan,10035,yes,in compliance,282.1,276.6,708.4,703.6,0,none,30,1164,251.5,912.5,55784,supermarket/grocery store
9821,4157090006,4300196;4865467,22-14,loretta road,queens,11691,yes,in compliance,82.4,82.4,150.4,150.4,0,none,28,312.2,162.6,149.5,59022,multifamily housing
9822,3082357501,3320629,556,louisiana avenue,brooklyn,11239,yes,in compliance,18.6,18.3,58.5,57.4,0,none,97,209.5,0,209.5,135660,multifamily housing
9823,1008060013,1015160,135,west 30 street,manhattan,10001,yes,in compliance,57.1,53.2,146,140.1,0,none,67,528.5,105.1,423.4,124000,hotel
9824,3064620040,3328630,8847,bay 16 street,brooklyn,11214,yes,in compliance,2.2,2.2,7,7,0,none,100,30,0,30,162454,multifamily housing
9825,3087820007,3247146,2330,voorhies avenue,brooklyn,11235,yes,in compliance,84.9,83.4,112,110.1,46.99,abs,57,552.7,449.3,103.4,114258,multifamily housing
9826,1008390024,1015965,29,west 37 street,manhattan,10018,yes,in compliance,176.3,176.2,332.9,332.6,0,none,3,714.6,349.2,365.4,62294,hotel
9827,1008370001,1083641,960,avenue of the amer,manhattan,10018,yes,in compliance,156.3,0,372.2,0,0,none,4,825.8,0,825.8,69104,hotel
9828,1018890022,1057136,839,west end avenue,manhattan,10025,yes,in compliance,115.5,110.1,155,149.2,0,none,26,336.7,268.6,68.1,50892,multifamily housing
9829,3045970070,3099484,43,east 94 street,brooklyn,11212,yes,in compliance,134.4,131.5,175.3,171.6,150.54,abs,31,491.1,403.8,87.3,64381,multifamily housing
9830,1012790001,1035366,531,5 avenue,manhattan,10017,yes,in compliance,97.3,92.7,220.5,214.9,0,none,61,2461.6,0,2461.6,335108,office
9831,1012790069,1035380,539,5 avenue,manhattan,10017,yes,in compliance,90,86.1,228.3,223.6,0,none,61,1307.5,0,1307.5,186824,office
9832,3044527501,3398621,1165,elton street,brooklyn,11208,yes,in compliance,61.2,60.2,101.2,100.2,0,none,0,238.3,145.8,92.5,63120,multifamily housing
9833,3044487501,3398202,1152,elton street,brooklyn,11208,yes,in compliance,73.4,72.5,124.6,123.6,0,none,85,214.6,126.3,88.3,46878,multifamily housing
9834,2048330064,2063242,646,east 231 street,bronx,10466,yes,in compliance,104.3,0,137,0,0,none,46,438.2,368.7,69.5,57100,multifamily housing
9835,1021800085,1064410,731,west 183 street,manhattan,10033,yes,in compliance,66.7,0,96.3,0,0,none,90,278.7,215.7,63,56325,multifamily housing
9836,2037410030,2023896,1158,boynton avenue,bronx,10472,yes,in compliance,0,0,0,0,0,none,0,0,0,94.1,66100,multifamily housing
9837,2032030007,2014409,2458,grand avenue,bronx,10468,yes,in compliance,41.4,0,69.7,0,0,none,98,170.7,110.6,60.1,55900,multifamily housing
9838,2031900056,2014131,2501,morris avenue,bronx,10468,yes,in compliance,48.4,0,71.7,0,0,none,98,262.2,197.9,64.3,73002,multifamily housing
9839,1019930001,1083664;1811123;1076684,3081,broadway,manhattan,10027,yes,in compliance,67.2,66.3,114,113.3,0,none,0,3402.5,2158.4,1244.2,702407,other
9840,1019930002,,,Not Available,manhattan,,no,not applicable,0,0,0,0,0,0,0,0,0,0,0,Not Available
9841,2033410044,2018116,284,east 206 street,bronx,10467,yes,in compliance,0,0,0,0,0,none,0,0,0,100.2,61000,multifamily housing
9842,2033440014,2018258,3530,bainbridge avenue,bronx,10467,yes,in compliance,91.3,0,122.4,0,0,none,56,429.7,355.5,74.2,63700,multifamily housing
9843,3001310025,3000244,101,tech place,brooklyn,11201,yes,in compliance,166.8,166.8,255.6,255.6,0,none,19,1156.9,788,368.9,115590,residence hall/dormitory
9844,3001420001,3331744,327,jay street,brooklyn,11201,yes,in compliance,178.7,178.7,349.9,349.9,0,none,0,4215.5,1916.5,2299,357000,college/university
9845,4098030015,4209733,89-07,169 street,queens,11432,yes,in compliance,0,0,0,0,0,none,0,71.5,0,71.5,75500,multifamily housing
9846,4098030009,4209732,89-21,169 street,queens,11432,yes,in compliance,14.4,14.2,37,36.4,0,none,100,68.7,17.4,51.3,58810,multifamily housing
9847,1018730020,1056505,2660,broadway,manhattan,10025,yes,in compliance,114,109.9,173.6,169.7,0,none,9,777.4,570.9,206.5,91500,multifamily housing
9848,2033240013,2017673,66,west gun hill road,bronx,10467,yes,in compliance,83,81,108.3,106.3,90.63,abs,77,320.3,271.6,48.7,51450,multifamily housing
9849,2043250001,2049528,2155,paulding avenue,bronx,10462,yes,in compliance,95.9,93.7,135.9,133.7,0,none,42,590.6,467,123.6,81710,multifamily housing
9850,2033180023,2017501,2800,jerome avenue,bronx,10468,yes,in compliance,110,106.7,148.6,145.2,104.51,abs,31,553.9,456.5,97.4,67320,multifamily housing
9851,2033560126,2018645,3536,hull avenue,bronx,10467,yes,in compliance,86.9,81.5,109.1,103.6,56.27,abs,66,497.8,435,62.8,76525,multifamily housing
9852,2028790080,2009078,1834,phelan place,bronx,10453,yes,in compliance,89.6,89.5,128,127.9,77.24,abs,62,374.4,293.8,80.6,55700,multifamily housing
9853,3044690001,3395103,783,eldert lane,brooklyn,11208,yes,in compliance,89.4,89.1,146.4,145.6,49.13,abs,18,842,522.4,319.6,153198,multifamily housing
9854,2038940011,2028123,1420,noble avenue,bronx,10472,yes,in compliance,126.7,124.2,163.1,160.7,150.57,abs,21,699.9,599.1,100.8,74100,multifamily housing
9855,3044527502,3398622,1166,elton street,brooklyn,11208,yes,in compliance,77.8,77.8,139.4,139.4,0,none,0,262.6,141.3,121.3,53006,multifamily housing
9856,1012590011,1034203,47,west 43 street,manhattan,10036,yes,in compliance,187.3,183.7,378.3,375.6,100.54,manual,15,1336.8,657.6,679.2,92400,hotel
9857,2027200093,0,755,southern boulevard,bronx,10455,yes,in compliance,0,0,0,0,0,0,0,0,0,0,0,0
9858,2027240001,0,997,east 163 street,bronx,10459,yes,in compliance,0,0,0,0,0,0,0,0,0,0,0,0
9859,2027240101,2005771;2099788;2005769;2099787;2005737,940,simpson street,bronx,10459,yes,in compliance,75.8,72,107.2,103.2,8.89,manual,87,1200.8,940.5,260.3,223986,multifamily housing
9860,1014697501,1045891,401,east 74 street,manhattan,10021,yes,in compliance,82.7,79.9,140.7,138.1,0,none,74,1476.2,864.6,611.6,285963,multifamily housing
9861,3023170005,3256303;3061866;3819942;3819941,117,kent avenue,brooklyn,11249,yes,in compliance,36.3,34.9,112.6,108.2,0,none,60,280.6,3.5,277.1,93806,multifamily housing
9862,3023170003,,,Not Available,brooklyn,,no,not applicable,0,0,0,0,0,0,0,0,0,0,0,Not Available
9863,2025270061,2003497,1055,university avenue,bronx,10452,yes,in compliance,115,115,156.9,156.9,82.36,abs,13,592.6,464,128.5,89457,multifamily housing
9864,2025040105,2003053,1055,jerome avenue,bronx,10452,yes,in compliance,88.9,88.9,93.4,93.4,0,none,83,310.1,310.1,0,65667,multifamily housing
9865,2027840010,2007237,306,east 171 street,bronx,10457,yes,in compliance,18.6,18.6,58.5,58.5,131.81,abs,100,111.3,0,111.3,72000,multifamily housing
9866,2032480173,2007237,2715,webb avenue,bronx,10468,yes,in compliance,5.6,5.6,5.9,5.9,117.56,abs,100,15.1,15.1,0,50274,multifamily housing
9867,2042910024,2048823,2131,wallace avenue,bronx,10462,yes,in compliance,100.5,0,105.4,0,0,none,81,1349.7,1322.2,27.5,178126,multifamily housing
9868,2028790170,2009110,184,west burnside avenue,bronx,10453,yes,in compliance,0.6,0.6,0.7,0.7,79.76,abs,100,3.2,2.8,0.4,95420,multifamily housing
9869,2042920024,2048825,2132,wallace avenue,bronx,10462,yes,in compliance,102.8,0,107.2,0,0,none,80,1362,1339,23,175806,multifamily housing
9870,2028790192,2009117,150,west burnside avenue,bronx,10453,yes,in compliance,101,98,143.6,140.4,94.94,abs,23,406.5,303.9,102.6,68870,multifamily housing
9871,2043220010,2049431,2140,barnes avenue,bronx,10462,yes,in compliance,110.3,0,116.4,0,127.39,abs,71,548.2,535.4,12.9,65862,multifamily housing
9872,2032870043,2016624,2706,bainbridge avenue,bronx,10458,yes,in compliance,17.3,17.3,41,41.2,96.16,abs,100,75.4,20.5,54.9,60587,multifamily housing
9873,2043220018,2049432,2162,barnes avenue,bronx,10462,yes,in compliance,104.4,0,111.7,0,74.77,abs,76,519.6,503.8,15.9,66075,multifamily housing
9874,2043220025,2049433,2182,barnes avenue,bronx,10462,yes,in compliance,121.6,0,129.1,0,119.58,abs,0,604.6,588.5,16.1,65862,multifamily housing
9875,3078130106,3217094,4149,kings highway,brooklyn,11234,yes,in compliance,87.8,0,116.9,0,53.64,abs,65,499.6,404.2,95.4,96000,multifamily housing
9876,1012750006,1035312,3,east 40 street,manhattan,10016,yes,in compliance,112.5,108.4,183.5,178.3,0,none,27,728.9,455.4,273.5,105500,hotel
9877,1013417501,1038935,326,east 49 street,manhattan,10017,yes,in compliance,143.4,141.2,218.4,215.6,0,none,4,810.5,12.8,797.6,82062,multifamily housing
9878,4032750083,4078346,72-14,burns street,queens,11375,yes,in compliance,136.5,136.5,176.8,176.8,0,none,8,547.1,466.2,80.8,53410,multifamily housing
9879,2025050019,2003060,1105,jerome avenue,bronx,10452,yes,in compliance,52.8,51.2,72.1,70.4,0,none,99,563.7,441.3,122.3,185190,multifamily housing
9880,1019700002,1075479,1423,amsterdam avenue,manhattan,10027,yes,in compliance,0,0,0,0,0,none,0,0,0,207,241120,multifamily housing
9881,4002390049,4003410;4829687,29-76,northern boulevard,queens,11101,yes,in compliance,62.4,61.3,163.6,163.3,0,none,79,1940.6,339.1,1601.5,411600,office
9882,1011827501,1076239,235,west end avenue,manhattan,10023,yes,in compliance,99.3,92.3,140.7,133.7,0,none,56,845.7,668,177.7,113128,multifamily housing
9883,4023430001,4054161 ;4846883,58-51,52 avenue,queens,11377,yes,in compliance,19.5,17.1,31.5,29.1,0,none,74,70.6,44.6,26,59190,non-refrigerated warehouse
9884,1013420023,1039468,349,east 49 street,manhattan,10017,yes,in compliance,84.6,83.1,130.1,128.6,0,none,41,648.9,467.5,181.4,105961,multifamily housing
9885,3050420073,3115529,75,hawthorne street,brooklyn,11225,yes,in compliance,110.5,0,146.1,0,0,none,39,452.1,366.3,85.8,71795,multifamily housing
9886,3050840097,3116662,93,linden boulevard,brooklyn,11226,yes,in compliance,72.2,0,101.9,0,0,none,84,588.3,443.9,144.4,139808,multifamily housing
9887,3050840010,3116642,2101,bedford avenue,brooklyn,11226,yes,in compliance,96.8,0,130.5,0,0,none,68,284.2,225.6,58.6,51156,multifamily housing
9888,3010730041,3025018,35,prospect park west,brooklyn,11215,yes,in compliance,70.2,64.8,93.4,87.7,0,none,44,861.1,693.6,167.4,214700,multifamily housing
9889,4066360001,4455293,135-10,grand central pkwy,queens,11435,yes,in compliance,86.9,0,103.7,0,0,none,90,627.8,563.9,63.8,125164,multifamily housing
9890,3087630013,3246927,1133,banner avenue,brooklyn,11235,yes,in compliance,99.1,98.3,158.2,157.3,0,none,11,343.2,221.1,122.1,56827,multifamily housing
9891,1019477501,1086186;1800517;1800516;1800515,2235,fredrick douglass bl,manhattan,10027,yes,in compliance,79,75.6,127.8,123.9,0,none,39,485.5,307.1,178.4,100359,multifamily housing
9892,4005020041,4005448,11-15,broadway,queens,11106,yes,in compliance,63.5,61.2,116.3,113.4,0,none,68,349.5,181,168.5,85645,multifamily housing
9893,4005350051,4005988;4538210,30-50,21 street,queens,11102,yes,in compliance,53.6,51.7,94.6,92.6,0,none,84,226.1,124.6,101.5,66652,multifamily housing
9894,4032720001,4078317,150,greenway terrace,queens,11375,yes,in compliance,0,0,0,0,0,none,0,609.4,498.2,111.2,139142,mixed use property
9895,1013920047,1041833,50,east 78 street,manhattan,10075,yes,in compliance,0,0,0,0,0,none,0,0,0,49.2,52356,multifamily housing
9896,3031680001,3072163,1226,flushing avenue,brooklyn,11237,yes,in compliance,112,108.6,234.2,225.7,0,none,1,559.4,219.1,340.3,73500,multifamily housing
9897,1010450061,1025421,840A,9 avenue,manhattan,10019,yes,in compliance,0,0,0,0,0,none,0,0,0,236.4,100000,multifamily housing
9898,4158430001,4301900;4831373,51-15,rockaway beach blvd,queens,11691,yes,in compliance,0,0,0,0,0,none,0,0,0,0,124800,other
9899,1013800039,1041137,630,park avenue,manhattan,10065,yes,in compliance,0,0,0,0,0,none,0,0,0,197.8,114041,multifamily housing
9900,1013710038,1040722,25,sutton place south,manhattan,10022,yes,in compliance,17.3,17.5,51.2,51.6,0,none,100,790.6,46.7,743.9,567750,multifamily housing
9901,1005540035,1089443,101,astor place,manhattan,10003,yes,in compliance,49.6,46.3,106.5,102.5,0,none,0,1437.6,0,1437.6,389253,office
9902,2024570001,2002764,1212,grand concourse,bronx,10456,yes,in compliance,40,39.7,42.7,41.8,0,none,0,195.8,190,5.9,65832,multifamily housing
9903,1008670020,1017197,237,madison avenue,manhattan,10016,yes,in compliance,168.6,161.3,335.2,324.2,0,none,15,776.2,395.2,381,59400,hotel
9904,1013270037,1038567,220,east 54 street,manhattan,10022,yes,in compliance,92.3,89.5,139.8,136.8,0,none,38,643.8,447,196.8,115020,multifamily housing
9905,2033170001,2017484,2671,morris avenue,bronx,10468,yes,in compliance,0,0,0,0,0,none,0,464.8,330.1,134.7,52500,multifamily housing
9906,4041430030,4849549;4462122;4850201;4462121;4462123;4462119;4462124,137-05,20 avenue,queens,11356,yes,in compliance,129.5,126.8,303.5,301.5,0,none,65,3069.6,868.8,2200.8,331130,other
9907,4041430001,,,Not Available,queens,,no,not applicable,0,0,0,0,0,0,0,0,0,0,0,Not Available
9908,4041430020,,,Not Available,queens,,no,not applicable,0,0,0,0,0,0,0,0,0,0,0,Not Available
9909,4041430025,,,Not Available,queens,,no,not applicable,0,0,0,0,0,0,0,0,0,0,0,Not Available
9910,4041430040,,,Not Available,queens,,no,not applicable,0,0,0,0,0,0,0,0,0,0,0,Not Available
9911,4041430060,,,Not Available,queens,,no,not applicable,0,0,0,0,0,0,0,0,0,0,0,Not Available
9912,4064850003,4450223;4450220;4450225;4450222;4450221;4450226;4447934;4450224;4450218;4450219;4450217;4450216,68-09,138 street,queens,11367,yes,in compliance,81.1,77.6,109.5,105.8,0,none,38,1931.7,1572,359.7,352506,multifamily housing
9913,4091310045,4189850,78-02,liberty avenue,queens,11417,yes,in compliance,6.2,6.2,19.6,19.6,0,none,0,44.5,0,44.5,85850,self-storage facility
9914,4001940023,4002596,45-08,40 street,queens,11104,yes,in compliance,0,0,0,0,0,none,0,440.7,360.2,80.5,121714,multifamily housing
9915,2028200001,2007822,1495,morris avenue,bronx,10457,yes,in compliance,0,0,0,0,0,none,0,255.2,243.6,11.6,52800,multifamily housing
9916,2032480136,2015288,125,west kingsbridge rd,bronx,10468,yes,in compliance,0,0,0,0,0,none,0,191.1,184.5,6.5,55146,multifamily housing
9917,2024760091,2002925,901,walton avenue,bronx,10452,yes,in compliance,0,0,0,0,0,none,0,0,291.1,0,105356,multifamily housing
9918,1022150042,1064521,150,west 225 street,bronx,10463,yes,in compliance,282.9,0,346.6,0,0,none,1,5605.5,4917.4,688.1,342048,multifamily housing
9919,3002080331,3001510,160,columbia heights,brooklyn,11201,yes,in compliance,63.7,59.8,96.7,92.7,0,none,81,340.7,234.7,106,89445,multifamily housing
9920,5014940050,5109281;5109282;5109286;5109287;5109288;5109075;5109289;5109290;5109291;5109293;5109280;5109294;5111951;5840597;5109295;5109283;5130252;5109284;5109285;5109292;5130250;5130251;5130253;5153877,360,willow road west,staten island,10314,yes,in compliance,73.3,70.1,103.6,100.3,0,none,76,571.8,429.9,141.9,133859,multifamily housing
9921,1007320025,1012859,413,west 34 street,manhattan,10001,yes,in compliance,116,110.4,174.2,167.6,65.13,manual,59,969.1,31.7,937.4,122073,residence hall/dormitory
9922,1017700159,1054408,134,east 122 street,manhattan,10035,yes,in compliance,109.7,0,166.5,0,2.53,manual,35,557.1,384.2,172.9,84941,multifamily housing
9923,1000250010,1000823,41,broad street,manhattan,10004,yes,in compliance,136.5,136.5,257.6,257.6,0,none,3,1232.6,0,1232.6,125000,k-12 school
9924,1008320001,1079187;1082272;1082273;1082275;1082274;1082276,856,avenue of the amer,manhattan,10001,yes,in compliance,57.9,0,92.6,0,42.74,manual,76,833.5,583.7,249.8,187973,multifamily housing
9925,1007850029,1014428,213,west 35 street,manhattan,10001,yes,in compliance,58.4,0,98.5,0,38.21,manual,82,735.5,483.3,252.2,163681,multifamily housing
9926,1008060026,1015161,115,west 30 street,manhattan,10001,yes,in compliance,54,54,97.2,97.2,42.58,manual,0,633.4,381.9,251.6,151525,multifamily housing
9927,1008480061,1016184,894,broadway,manhattan,10003,yes,in compliance,73.3,0,114.8,0,41.85,manual,48,550,394.1,155.8,98146,multifamily housing
9928,1008030007,1015062,153,west 27 street,manhattan,10001,yes,in compliance,58.4,0,111.9,0,49.12,manual,74,527.6,288.5,239,115925,multifamily housing
9929,1008020022,1015037,127,west 26 street,manhattan,10001,yes,in compliance,59.5,59.5,121.4,121.5,49.21,manual,62,433.7,211.6,222.1,92970,multifamily housing
9930,2037140050,2023479,1035,boynton avenue,bronx,10472,yes,in compliance,77.9,0,83.6,0,0,none,93,360.6,348.9,11.7,64000,multifamily housing
9931,2037140001,2023445,1015,boynton avenue,bronx,10472,yes,in compliance,170.4,0,207.3,0,0,none,3,762.7,676.2,86.4,69800,multifamily housing
9932,2028110001,2007732,245,east 178 street,bronx,10457,yes,in compliance,123.7,0,152.6,0,0,none,31,586.3,515.7,70.6,69000,multifamily housing
9933,3011480033,3397984,824,bergen street,brooklyn,11238,yes,in compliance,68.5,68.5,112.2,112.2,0,none,60,323.3,200.5,122.8,76755,multifamily housing
9934,3070180018,3188981,2829,west 21 street,brooklyn,11224,yes,in compliance,22,19.4,35.6,32.8,0,none,0,93.1,58.9,34.2,69050,self-storage facility
9935,3044080001,3256632,1205,flatlands avenue,brooklyn,11234,yes,in compliance,19.1,17.4,30.3,28.6,0,none,0,128.7,83.5,45.2,110896,self-storage facility
9936,2030150034,2086769,1725,west farms road,bronx,10460,yes,in compliance,9.6,9.4,20.5,20.3,0,none,0,46.7,17.5,29.3,70738,self-storage facility
9937,1008490063,1016224,912,broadway,manhattan,10010,yes,in compliance,100.9,91.8,207.5,196.9,0,none,61,784.5,379.9,404.6,98394,office
9938,2038270142,2114565,1037,zerega avenue,bronx,10462,yes,in compliance,17.8,16.9,32.7,31.8,0,none,0,123.4,63.2,60.1,107741,self-storage facility
9939,4035400025,4085363,15-40,covert street,queens,11385,yes,in compliance,3.8,3.8,11.9,11.9,0,none,0,15.5,0,15.5,49380,self-storage facility
9940,2025280011,2116375,1200,university avenue,bronx,10452,yes,in compliance,81.8,0,128,0,0,none,62,257.8,170.9,86.9,52127,multifamily housing
9941,2023710017,2001292,1138,washington avenue,bronx,10456,yes,in compliance,59.6,57.9,76.4,74.6,0,none,99,169.6,141.9,27.7,50411,multifamily housing
9942,3017107501,3397596,1825,atlantic avenue,brooklyn,11233,yes,in compliance,73.4,0,117.9,0,0,none,64,723.7,461.6,262.1,161560,multifamily housing
9943,1005760036,1009617,2,west 13 street,manhattan,10011,yes,in compliance,127.3,116.7,201.3,190.6,11,manual,0,1306.5,925.7,380.8,134706,college/university
9944,1005717502,1009394,22,east 14 street,manhattan,10003,yes,in compliance,71.3,69.4,156.3,154.4,13.86,manual,0,356.1,148.5,207.6,63206,college/university
9945,1005750017,1083136,66,west 12 street,manhattan,10011,yes,in compliance,112.9,101.8,203.8,190.8,22.29,manual,0,1095.4,654.5,440.9,126418,college/university
9946,1005770071,1009722,55,west 13 street,manhattan,10011,yes,in compliance,143.6,144,379.2,380.5,26.73,manual,0,1221.2,258.6,962.6,105609,college/university
9947,1002310026,1003017,107,grand street,manhattan,10013,yes,in compliance,42.3,41.5,132.8,130.2,0,none,74,233.4,0,233.4,66532,office
9948,2026970045,2005359,941,intervale avenue,bronx,10459,yes,in compliance,104.4,96.7,143,135.2,0,none,0,563.9,460.7,103.1,70500,multifamily housing
9949,1004840024,1007252,495,broadway,manhattan,10012,yes,in compliance,74.5,0,163,0,0,none,78,540.2,202,338.2,100000,office
